"Story","Title","Result","Date","Stability","Duration (s)"
"TimelyTilesHP11","TimelyTilesHP11 -CTA navigating to new page","SKIPPED","2018-01-07T16:51:36.930+05:30[Asia/Calcutta]","0.0","0.0"
"TimelyTilesHP11","TimelyTilesHP11 -Carousel Banner - Navigate through stories using nav arrows","SKIPPED","2018-01-07T16:51:36.934+05:30[Asia/Calcutta]","0.0","0.0"
"TimelyTilesHP11","TimelyTilesHP11- Carousel Banner - Nav arrows - Hover over state","SKIPPED","2018-01-07T16:51:36.937+05:30[Asia/Calcutta]","0.0","0.0"
"TimelyTilesHP11","TimelyTilesHP11 - Carousel Banner - Place dots - Hover over state","SKIPPED","2018-01-07T16:51:36.942+05:30[Asia/Calcutta]","0.0","0.0"
"TimelyTilesHP11","TimelyTilesHP11- Timely tiles tabs","SKIPPED","2018-01-07T16:51:36.946+05:30[Asia/Calcutta]","0.0","0.0"
"TimelyTilesHP11","TimelyTilesHP11 - Tiles with arrow icon","SKIPPED","2018-01-07T16:51:36.953+05:30[Asia/Calcutta]","0.0","0.0"
"TimelyTilesHP11","TimelyTilesHP11 - Tiles with arrow must have CTA button","SKIPPED","2018-01-07T16:51:36.955+05:30[Asia/Calcutta]","0.0","0.0"
